COG,Name,Ocean core,Ocean core (prokaryotes),Gut core,Ocean core (epipelagic),Ocean core (mesopelagic)
COG2365,Protein tyrosine/serine phosphatase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2366,Protein related to penicillin acylase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2367,Beta-lactamase class A,TRUE,TRUE,TRUE,TRUE,TRUE
COG2368,Aromatic ring hydroxylase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2369,"Uncharacterized protein, homolog of phage Mu protein gp30",TRUE,FALSE,TRUE,TRUE,TRUE
COG2370,Hydrogenase/urease accessory protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2371,Urease accessory protein UreE,TRUE,TRUE,TRUE,TRUE,TRUE
COG2372,"Uncharacterized protein, homolog of Cu resistance protein CopC",FALSE,FALSE,FALSE,FALSE,TRUE
COG2373,Large extracellular alpha-helical protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2374,Predicted extracellular nuclease,TRUE,TRUE,FALSE,TRUE,TRUE
COG2375,Siderophore-interacting protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2376,Dihydroxyacetone kinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2377,Predicted molecular chaperone distantly related to HSP70-fold metalloproteases,TRUE,TRUE,TRUE,TRUE,TRUE
COG2378,Predicted transcriptional regulator,TRUE,TRUE,TRUE,TRUE,TRUE
COG2379,Putative glycerate kinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2382,Enterochelin esterase and related enzymes,TRUE,TRUE,TRUE,TRUE,TRUE
COG2384,Predicted SAM-dependent methyltransferase,FALSE,FALSE,TRUE,FALSE,TRUE
COG2385,Sporulation protein and related proteins,TRUE,TRUE,TRUE,TRUE,TRUE
COG2386,"ABC-type transport system involved in cytochrome c biogenesis, permease component",TRUE,TRUE,FALSE,TRUE,TRUE
COG2388,Predicted acetyltransferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2390,"Transcriptional regulator, contains sigma factor-related N-terminal domain",TRUE,TRUE,TRUE,TRUE,TRUE
COG2391,Predicted transporter component,TRUE,TRUE,FALSE,TRUE,TRUE
COG2402,"Predicted nucleic acid-binding protein, contains PIN domain",FALSE,FALSE,FALSE,FALSE,TRUE
COG2403,Predicted GTPase,FALSE,FALSE,FALSE,FALSE,TRUE
COG2404,Predicted phosphohydrolase (DHH superfamily),TRUE,TRUE,FALSE,TRUE,TRUE
COG2406,Protein distantly related to bacterial ferritins,FALSE,FALSE,TRUE,FALSE,TRUE
COG2407,L-fucose isomerase and related proteins,TRUE,TRUE,TRUE,TRUE,TRUE
COG2409,Predicted drug exporters of the RND superfamily,TRUE,TRUE,FALSE,TRUE,TRUE
COG2410,Uncharacterized conserved protein,FALSE,FALSE,FALSE,FALSE,TRUE
COG2412,Uncharacterized conserved protein,FALSE,FALSE,FALSE,FALSE,TRUE
COG2413,Predicted nucleotidyltransferase,FALSE,FALSE,FALSE,FALSE,TRUE
COG2414,Aldehyde:ferredoxin oxidoreductase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2421,Predicted acetamidase/formamidase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2423,"Predicted ornithine cyclodeaminase, mu-crystallin homolog",TRUE,TRUE,TRUE,TRUE,TRUE
COG2425,Uncharacterized protein containing a von Willebrand factor type A (vWA) domain,TRUE,FALSE,TRUE,TRUE,TRUE
COG2426,Predicted membrane protein,TRUE,FALSE,TRUE,TRUE,TRUE
COG2429,Uncharacterized conserved protein,FALSE,FALSE,FALSE,FALSE,TRUE
COG2430,Uncharacterized conserved protein,FALSE,FALSE,FALSE,FALSE,TRUE
COG2431,Predicted membrane protein,FALSE,FALSE,TRUE,FALSE,TRUE
COG2440,Ferredoxin-like protein,FALSE,FALSE,FALSE,FALSE,TRUE
COG2442,Uncharacterized conserved protein,FALSE,FALSE,FALSE,FALSE,TRUE
COG2443,Preprotein translocase subunit Sss1,FALSE,FALSE,FALSE,FALSE,TRUE
COG2445,Uncharacterized conserved protein,FALSE,FALSE,FALSE,FALSE,TRUE
COG2450,Uncharacterized conserved protein,FALSE,FALSE,FALSE,FALSE,TRUE
COG2452,Predicted site-specific integrase-resolvase,FALSE,FALSE,TRUE,FALSE,TRUE
COG2453,Predicted protein-tyrosine phosphatase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2457,Uncharacterized conserved protein,FALSE,FALSE,FALSE,FALSE,TRUE
COG2461,Uncharacterized conserved protein,FALSE,FALSE,TRUE,FALSE,FALSE
COG2501,Uncharacterized conserved protein,TRUE,FALSE,TRUE,TRUE,TRUE
COG2502,Asparagine synthetase A,FALSE,FALSE,TRUE,FALSE,FALSE
COG2503,Predicted secreted acid phosphatase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2508,Regulator of polyketide synthase expression,TRUE,FALSE,TRUE,TRUE,TRUE
COG2509,Uncharacterized FAD-dependent dehydrogenases,TRUE,TRUE,TRUE,TRUE,TRUE
COG2510,Predicted membrane protein,FALSE,FALSE,TRUE,FALSE,TRUE
COG2511,Archaeal Glu-tRNAGln amidotransferase subunit E (contains GAD domain),FALSE,FALSE,FALSE,FALSE,TRUE
COG2512,Uncharacterized membrane-associated protein/domain,FALSE,FALSE,FALSE,FALSE,TRUE
COG2513,PEP phosphonomutase and related enzymes,TRUE,TRUE,TRUE,TRUE,TRUE
COG2514,Predicted ring-cleavage extradiol dioxygenase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2515,1-aminocyclopropane-1-carboxylate deaminase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2516,Biotin synthase-related enzyme,TRUE,FALSE,FALSE,TRUE,TRUE
COG2518,Protein-L-isoaspartate carboxylmethyltransferase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2519,tRNA(1-methyladenosine) methyltransferase and related methyltransferases,TRUE,TRUE,FALSE,TRUE,TRUE
COG2520,Predicted methyltransferase,TRUE,FALSE,FALSE,TRUE,TRUE
COG2522,Predicted transcriptional regulator,FALSE,FALSE,FALSE,FALSE,TRUE
COG2602,Beta-lactamase class D,TRUE,FALSE,TRUE,TRUE,TRUE
COG2603,Predicted ATPase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2604,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2605,Predicted kinase related to galactokinase and mevalonate kinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2606,Uncharacterized conserved protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2607,Predicted ATPase (AAA+ superfamily),TRUE,TRUE,TRUE,TRUE,TRUE
COG2608,Copper chaperone,TRUE,TRUE,TRUE,TRUE,TRUE
COG2609,"Pyruvate dehydrogenase complex, dehydrogenase (E1) component",TRUE,TRUE,FALSE,TRUE,TRUE
COG2610,H+/gluconate symporter and related permeases,TRUE,TRUE,TRUE,TRUE,TRUE
COG2703,Hemerythrin,TRUE,TRUE,TRUE,TRUE,TRUE
COG2704,Anaerobic C4-dicarboxylate transporter,FALSE,FALSE,TRUE,FALSE,TRUE
COG2706,3-carboxymuconate cyclase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2710,"Nitrogenase molybdenum-iron protein, alpha and beta chains",TRUE,TRUE,TRUE,TRUE,TRUE
COG2715,"Uncharacterized membrane protein, required for spore maturation in B.subtilis.",TRUE,TRUE,TRUE,TRUE,TRUE
COG2716,Glycine cleavage system regulatory protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2717,Predicted membrane protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2718,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2719,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2720,Uncharacterized vancomycin resistance protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2721,Altronate dehydratase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2723,Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2730,Endoglucanase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2731,"Beta-galactosidase, beta subunit",TRUE,TRUE,TRUE,TRUE,TRUE
COG2733,Predicted membrane protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2738,Predicted Zn-dependent protease,TRUE,TRUE,TRUE,TRUE,TRUE
COG2739,Uncharacterized protein conserved in bacteria,FALSE,FALSE,TRUE,FALSE,FALSE
COG2740,Predicted nucleic-acid-binding protein implicated in transcription termination,TRUE,TRUE,TRUE,TRUE,TRUE
COG2746,Aminoglycoside N3'-acetyltransferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2747,Negative regulator of flagellin synthesis (anti-sigma28 factor),FALSE,FALSE,FALSE,FALSE,TRUE
COG2755,Lysophospholipase L1 and related esterases,TRUE,TRUE,TRUE,TRUE,TRUE
COG2759,Formyltetrahydrofolate synthetase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2761,Predicted dithiol-disulfide isomerase involved in polyketide biosynthesis,TRUE,TRUE,FALSE,TRUE,TRUE
COG2764,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2766,Putative Ser protein kinase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2768,Uncharacterized Fe-S center protein,FALSE,FALSE,TRUE,FALSE,TRUE
COG2770,FOG: HAMP domain,TRUE,TRUE,FALSE,TRUE,TRUE
COG2771,DNA-binding HTH domain-containing proteins,TRUE,TRUE,TRUE,TRUE,TRUE
COG2801,Transposase and inactivated derivatives,TRUE,TRUE,TRUE,TRUE,TRUE
COG2802,"Uncharacterized protein, similar to the N-terminal domain of Lon protease",TRUE,TRUE,FALSE,TRUE,TRUE
COG2804,"Type II secretory pathway, ATPase PulE/Tfp pilus assembly pathway, ATPase PilB",TRUE,TRUE,TRUE,TRUE,TRUE
COG2805,"Tfp pilus assembly protein, pilus retraction ATPase PilT",TRUE,TRUE,TRUE,TRUE,TRUE
COG2807,Cyanate permease,TRUE,TRUE,FALSE,TRUE,TRUE
COG2808,Transcriptional regulator,TRUE,TRUE,FALSE,TRUE,TRUE
COG2810,Predicted type IV restriction endonuclease,FALSE,FALSE,FALSE,FALSE,TRUE
COG2812,"DNA polymerase III, gamma/tau subunits",TRUE,TRUE,TRUE,TRUE,TRUE
COG2813,16S RNA G1207 methylase RsmC,TRUE,TRUE,TRUE,TRUE,TRUE
COG2814,Arabinose efflux permease,TRUE,TRUE,TRUE,TRUE,TRUE
COG2815,Uncharacterized protein conserved in bacteria,TRUE,TRUE,TRUE,TRUE,TRUE
COG2816,"NTP pyrophosphohydrolases containing a Zn-finger, probably nucleic-acid-binding",TRUE,TRUE,TRUE,TRUE,TRUE
COG2818,3-methyladenine DNA glycosylase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2819,Predicted hydrolase of the alpha/beta superfamily,TRUE,TRUE,TRUE,TRUE,TRUE
COG2820,Uridine phosphorylase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2821,Membrane-bound lytic murein transglycosylase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2822,Predicted periplasmic lipoprotein involved in iron transport,FALSE,FALSE,FALSE,FALSE,TRUE
COG2823,Predicted periplasmic or secreted lipoprotein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2824,Uncharacterized Zn-ribbon-containing protein involved in phosphonate metabolism,TRUE,TRUE,FALSE,TRUE,TRUE
COG2825,Outer membrane protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2826,"Transposase and inactivated derivatives, IS30 family",TRUE,TRUE,TRUE,TRUE,TRUE
COG2827,Predicted endonuclease containing a URI domain,TRUE,TRUE,TRUE,TRUE,TRUE
COG2828,Uncharacterized protein conserved in bacteria,TRUE,TRUE,TRUE,TRUE,TRUE
COG2829,Outer membrane phospholipase A,TRUE,TRUE,FALSE,TRUE,TRUE
COG2830,Uncharacterized protein conserved in bacteria,FALSE,FALSE,TRUE,FALSE,FALSE
COG2831,Hemolysin activation/secretion protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2832,Uncharacterized protein conserved in bacteria,TRUE,TRUE,TRUE,TRUE,TRUE
COG2833,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2834,Outer membrane lipoprotein-sorting protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2835,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2836,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2837,Predicted iron-dependent peroxidase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2838,Monomeric isocitrate dehydrogenase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2839,Uncharacterized protein conserved in bacteria,TRUE,TRUE,TRUE,TRUE,TRUE
COG2840,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2841,Uncharacterized protein conserved in bacteria,FALSE,FALSE,FALSE,FALSE,TRUE
COG2842,"Uncharacterized ATPase, putative transposase",TRUE,FALSE,TRUE,TRUE,TRUE
COG2843,Putative enzyme of poly-gamma-glutamate biosynthesis (capsule formation),TRUE,TRUE,TRUE,TRUE,TRUE
COG2844,UTP:GlnB (protein PII) uridylyltransferase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2845,Uncharacterized protein conserved in bacteria,FALSE,FALSE,FALSE,FALSE,TRUE
COG2846,Regulator of cell morphogenesis and NO signaling,TRUE,TRUE,TRUE,TRUE,TRUE
COG2847,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2848,Uncharacterized conserved protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2849,Uncharacterized protein conserved in bacteria,TRUE,TRUE,TRUE,TRUE,TRUE
COG2850,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2851,H+/citrate symporter,FALSE,FALSE,TRUE,FALSE,TRUE
COG2852,Uncharacterized protein conserved in bacteria,TRUE,TRUE,TRUE,TRUE,TRUE
COG2853,Surface lipoprotein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2854,"ABC-type transport system involved in resistance to organic solvents, auxiliary component",TRUE,TRUE,TRUE,TRUE,TRUE
COG2855,Predicted membrane protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2856,Predicted Zn peptidase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2857,Cytochrome c1,TRUE,TRUE,FALSE,TRUE,TRUE
COG2859,Uncharacterized protein conserved in bacteria,TRUE,TRUE,TRUE,TRUE,TRUE
COG2860,Predicted membrane protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2861,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2862,Predicted membrane protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2863,Cytochrome c553,TRUE,TRUE,FALSE,TRUE,TRUE
COG2864,Cytochrome b subunit of formate dehydrogenase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2865,Predicted transcriptional regulator containing an HTH domain and an uncharacterized domain shared with the mammalian protein Schlafen,TRUE,TRUE,TRUE,TRUE,TRUE
COG2866,Predicted carboxypeptidase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2867,Oligoketide cyclase/lipid transport protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2868,Predicted ribosomal protein,FALSE,FALSE,TRUE,FALSE,FALSE
COG2869,"Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrC",TRUE,TRUE,TRUE,TRUE,TRUE
COG2870,"ADP-heptose synthase, bifunctional sugar kinase/adenylyltransferase",TRUE,TRUE,TRUE,TRUE,TRUE
COG2871,"Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrF",TRUE,TRUE,TRUE,TRUE,TRUE
COG2872,Predicted metal-dependent hydrolases related to alanyl-tRNA synthetase HxxxH domain,TRUE,TRUE,TRUE,TRUE,TRUE
COG2873,O-acetylhomoserine sulfhydrylase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2874,Predicted ATPases involved in biogenesis of archaeal flagella,FALSE,FALSE,FALSE,FALSE,TRUE
COG2875,Precorrin-4 methylase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2876,3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2877,3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2878,"Predicted NADH:ubiquinone oxidoreductase, subunit RnfB",TRUE,TRUE,TRUE,TRUE,TRUE
COG2882,Flagellar biosynthesis chaperone,FALSE,FALSE,FALSE,FALSE,TRUE
COG2884,Predicted ATPase involved in cell division,TRUE,TRUE,TRUE,TRUE,TRUE
COG2885,Outer membrane protein and related peptidoglycan-associated (lipo)proteins,TRUE,TRUE,TRUE,TRUE,TRUE
COG2887,RecB family exonuclease,TRUE,TRUE,FALSE,TRUE,TRUE
COG2890,Methylase of polypeptide chain release factors,TRUE,TRUE,TRUE,TRUE,TRUE
COG2891,Cell shape-determining protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2893,"Phosphotransferase system, mannose/fructose-specific component IIA",TRUE,TRUE,TRUE,TRUE,TRUE
COG2894,Septum formation inhibitor-activating ATPase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2895,GTPases - Sulfate adenylate transferase subunit 1,TRUE,TRUE,TRUE,TRUE,TRUE
COG2896,Molybdenum cofactor biosynthesis enzyme,TRUE,TRUE,TRUE,TRUE,TRUE
COG2897,Rhodanese-related sulfurtransferase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2898,Uncharacterized conserved protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2899,Uncharacterized protein conserved in bacteria,TRUE,FALSE,FALSE,TRUE,TRUE
COG2900,Uncharacterized protein conserved in bacteria,TRUE,FALSE,FALSE,TRUE,TRUE
COG2901,"Factor for inversion stimulation Fis, transcriptional activator",TRUE,TRUE,FALSE,TRUE,TRUE
COG2902,NAD-specific glutamate dehydrogenase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2904,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2905,Predicted signal-transduction protein containing cAMP-binding and CBS domains,TRUE,TRUE,FALSE,TRUE,TRUE
COG2906,Bacterioferritin-associated ferredoxin,TRUE,TRUE,FALSE,TRUE,TRUE
COG2907,Predicted NAD/FAD-binding protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2908,Uncharacterized protein conserved in bacteria,TRUE,TRUE,TRUE,TRUE,TRUE
COG2909,ATP-dependent transcriptional regulator,TRUE,TRUE,TRUE,TRUE,TRUE
COG2910,Putative NADH-flavin reductase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2911,Uncharacterized protein conserved in bacteria,TRUE,TRUE,TRUE,TRUE,TRUE
COG2912,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2913,Small protein A (tmRNA-binding),TRUE,TRUE,FALSE,TRUE,TRUE
COG2914,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2915,Uncharacterized protein involved in purine metabolism,TRUE,TRUE,FALSE,TRUE,TRUE
COG2916,DNA-binding protein H-NS,TRUE,FALSE,FALSE,TRUE,TRUE
COG2917,Intracellular septation protein A,TRUE,TRUE,FALSE,TRUE,TRUE
COG2918,Gamma-glutamylcysteine synthetase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2919,Septum formation initiator,TRUE,TRUE,FALSE,TRUE,TRUE
COG2920,"Dissimilatory sulfite reductase (desulfoviridin), gamma subunit",TRUE,TRUE,FALSE,TRUE,TRUE
COG2921,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2922,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2923,Uncharacterized protein involved in the oxidation of intracellular sulfur,TRUE,TRUE,FALSE,TRUE,TRUE
COG2924,Fe-S cluster protector protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2925,Exonuclease I,TRUE,TRUE,FALSE,TRUE,TRUE
COG2927,"DNA polymerase III, chi subunit",TRUE,TRUE,FALSE,TRUE,TRUE
COG2928,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2929,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2930,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2931,RTX toxins and related Ca2+-binding proteins,TRUE,TRUE,TRUE,TRUE,TRUE
COG2932,Predicted transcriptional regulator,TRUE,TRUE,TRUE,TRUE,TRUE
COG2933,Predicted SAM-dependent methyltransferase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2935,Putative arginyl-tRNA:protein arginylyltransferase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2936,Predicted acyl esterases,TRUE,TRUE,TRUE,TRUE,TRUE
COG2937,Glycerol-3-phosphate O-acyltransferase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2938,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2939,Carboxypeptidase C (cathepsin A),TRUE,TRUE,FALSE,TRUE,TRUE
COG2940,Proteins containing SET domain,TRUE,TRUE,FALSE,TRUE,TRUE
COG2941,Ubiquinone biosynthesis protein COQ7,TRUE,TRUE,FALSE,TRUE,TRUE
COG2942,N-acyl-D-glucosamine 2-epimerase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2943,Membrane glycosyltransferase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2944,Predicted transcriptional regulator,TRUE,TRUE,TRUE,TRUE,TRUE
COG2945,Predicted hydrolase of the alpha/beta superfamily,TRUE,TRUE,FALSE,TRUE,TRUE
COG2946,Putative phage replication protein RstA,FALSE,FALSE,TRUE,FALSE,TRUE
COG2947,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2948,"Type IV secretory pathway, VirB10 components",TRUE,TRUE,FALSE,TRUE,TRUE
COG2949,Uncharacterized membrane protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2951,Membrane-bound lytic murein transglycosylase B,TRUE,TRUE,FALSE,TRUE,TRUE
COG2954,Uncharacterized protein conserved in bacteria,TRUE,TRUE,TRUE,TRUE,TRUE
COG2956,Predicted N-acetylglucosaminyl transferase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2957,Peptidylarginine deiminase and related enzymes,TRUE,TRUE,TRUE,TRUE,TRUE
COG2958,Uncharacterized protein conserved in bacteria,FALSE,FALSE,FALSE,FALSE,TRUE
COG2959,Uncharacterized enzyme of heme biosynthesis,TRUE,TRUE,FALSE,TRUE,TRUE
COG2960,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2961,Protein involved in catabolism of external DNA,TRUE,TRUE,TRUE,TRUE,TRUE
COG2962,Predicted permeases,TRUE,TRUE,TRUE,TRUE,TRUE
COG2963,Transposase and inactivated derivatives,TRUE,TRUE,TRUE,TRUE,TRUE
COG2964,Uncharacterized protein conserved in bacteria,FALSE,FALSE,TRUE,FALSE,TRUE
COG2965,Primosomal replication protein N,FALSE,FALSE,FALSE,FALSE,TRUE
COG2966,Uncharacterized conserved protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2967,Uncharacterized protein affecting Mg2+/Co2+ transport,TRUE,TRUE,FALSE,TRUE,TRUE
COG2968,Uncharacterized conserved protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG2969,Stringent starvation protein B,TRUE,TRUE,FALSE,TRUE,TRUE
COG2971,Predicted N-acetylglucosamine kinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2972,Predicted signal transduction protein with a C-terminal ATPase domain,TRUE,TRUE,TRUE,TRUE,TRUE
COG2974,DNA recombination-dependent growth factor C,TRUE,TRUE,FALSE,TRUE,TRUE
COG2975,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2976,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2977,Phosphopantetheinyl transferase component of siderophore synthetase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2978,Putative p-aminobenzoyl-glutamate transporter,TRUE,TRUE,TRUE,TRUE,TRUE
COG2979,Uncharacterized protein conserved in bacteria,TRUE,FALSE,FALSE,TRUE,TRUE
COG2980,Rare lipoprotein B,TRUE,TRUE,FALSE,TRUE,TRUE
COG2981,Uncharacterized protein involved in cysteine biosynthesis,TRUE,TRUE,FALSE,TRUE,TRUE
COG2982,Uncharacterized protein involved in outer membrane biogenesis,TRUE,TRUE,FALSE,TRUE,TRUE
COG2983,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2984,"ABC-type uncharacterized transport system, periplasmic component",TRUE,TRUE,TRUE,TRUE,TRUE
COG2985,Predicted permease,TRUE,FALSE,TRUE,TRUE,TRUE
COG2986,Histidine ammonia-lyase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2987,Urocanate hydratase,TRUE,TRUE,TRUE,TRUE,TRUE
COG2988,Succinylglutamate desuccinylase,TRUE,TRUE,FALSE,TRUE,TRUE
COG2989,Uncharacterized protein conserved in bacteria,TRUE,TRUE,TRUE,TRUE,TRUE
COG2990,Uncharacterized protein conserved in bacteria,FALSE,FALSE,FALSE,FALSE,TRUE
COG2991,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG2992,Uncharacterized FlgJ-related protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG2993,"Cbb3-type cytochrome oxidase, cytochrome c subunit",TRUE,TRUE,FALSE,TRUE,TRUE
COG2994,ACP:hemolysin acyltransferase (hemolysin-activating protein),TRUE,FALSE,FALSE,TRUE,TRUE
COG2995,Uncharacterized paraquat-inducible protein A,TRUE,TRUE,FALSE,TRUE,TRUE
COG2996,Uncharacterized protein conserved in bacteria,TRUE,TRUE,TRUE,TRUE,TRUE
COG2998,"ABC-type tungstate transport system, permease component",TRUE,TRUE,FALSE,TRUE,TRUE
COG2999,Glutaredoxin 2,TRUE,FALSE,FALSE,TRUE,TRUE
COG3000,Sterol desaturase,TRUE,TRUE,FALSE,TRUE,TRUE
COG3001,Fructosamine-3-kinase,TRUE,TRUE,FALSE,TRUE,TRUE
COG3002,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG3004,Na+/H+ antiporter,TRUE,TRUE,TRUE,TRUE,TRUE
COG3005,"Nitrate/TMAO reductases, membrane-bound tetraheme cytochrome c subunit",TRUE,FALSE,TRUE,TRUE,TRUE
COG3007,Uncharacterized paraquat-inducible protein B,TRUE,TRUE,TRUE,TRUE,TRUE
COG3008,Paraquat-inducible protein B,TRUE,TRUE,FALSE,TRUE,TRUE
COG3009,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG3010,Putative N-acetylmannosamine-6-phosphate epimerase,TRUE,TRUE,TRUE,TRUE,TRUE
COG3011,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG3012,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG3014,Uncharacterized protein conserved in bacteria,TRUE,TRUE,FALSE,TRUE,TRUE
COG3015,Uncharacterized lipoprotein NlpE involved in copper resistance,FALSE,FALSE,TRUE,FALSE,TRUE
COG3016,Uncharacterized iron-regulated protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG3017,Outer membrane lipoprotein involved in outer membrane biogenesis,TRUE,TRUE,FALSE,TRUE,TRUE
